# SCADA frequency-deviation telemetry, generator G4.  dt = 0.2 s.
# Column: t (s), freq_dev (rad/s, rotor speed deviation from grid nominal).
# Question: is this deterministic (low-dimensional chaos) or stochastic noise?
t,freq_dev
535.2100,2.583144
535.4100,2.740540
535.6100,2.780996
535.8100,2.737628
536.0100,2.557750
536.2100,2.304824
536.4100,1.983638
536.6100,1.675665
536.8100,1.386642
537.0100,1.102433
537.2100,0.856946
537.4100,0.649105
537.6100,0.499542
537.8100,0.324005
538.0100,0.188999
538.2100,0.044429
538.4100,-0.122330
538.6100,-0.238666
538.8100,-0.417538
539.0100,-0.483169
539.2100,-0.650496
539.4100,-0.832275
539.6100,-1.014201
539.8100,-1.155343
540.0100,-1.377420
540.2100,-1.529846
540.4100,-1.656301
540.6100,-1.789608
540.8100,-1.861442
541.0100,-1.814996
541.2100,-1.749651
541.4100,-1.534776
541.6100,-1.292972
541.8100,-0.992970
542.0100,-0.628752
542.2100,-0.303149
542.4100,0.115192
542.6100,0.423701
542.8100,0.821766
543.0100,1.084185
543.2100,1.404300
543.4100,1.599898
543.6100,1.759351
543.8100,1.875405
544.0100,1.900868
544.2100,1.822856
544.4100,1.802200
544.6100,1.686746
544.8100,1.643610
545.0100,1.616107
545.2100,1.626563
545.4100,1.628277
545.6100,1.789012
545.8100,1.897909
546.0100,2.031836
546.2100,2.173429
546.4100,2.280255
546.6100,2.337137
546.8100,2.327463
547.0100,2.156315
547.2100,1.896025
547.4100,1.601169
547.6100,1.303488
547.8100,0.916435
548.0100,0.565212
548.2100,0.265963
548.4100,-0.080713
548.6100,-0.410255
548.8100,-0.737037
549.0100,-1.059410
549.2100,-1.337137
549.4100,-1.576249
549.6100,-1.771776
549.8100,-1.888048
550.0100,-1.924013
550.2100,-1.880037
550.4100,-1.750626
550.6100,-1.587569
550.8100,-1.387476
551.0100,-1.114874
551.2100,-0.877956
551.4100,-0.625810
551.6100,-0.371638
551.8100,-0.140851
552.0100,0.119885
552.2100,0.410844
552.4100,0.702505
552.6100,0.992292
552.8100,1.334880
553.0100,1.643639
553.2100,1.933783
553.4100,2.215147
553.6100,2.436125
553.8100,2.475183
554.0100,2.512780
554.2100,2.457773
554.4100,2.383164
554.6100,2.283695
554.8100,2.342536
555.0100,2.380309
555.2100,2.524432
555.4100,2.735714
555.6100,2.982334
555.8100,3.158685
556.0100,3.233537
556.2100,3.198974
556.4100,2.969466
556.6100,2.705302
556.8100,2.479982
557.0100,2.257930
557.2100,2.109113
557.4100,1.976319
557.6100,1.987699
557.8100,1.984796
558.0100,2.036128
558.2100,1.990491
558.4100,1.994592
558.6100,1.898188
558.8100,1.714572
559.0100,1.508239
559.2100,1.270224
559.4100,0.932495
559.6100,0.609079
559.8100,0.324820
560.0100,0.024468
560.2100,-0.256892
560.4100,-0.544956
560.6100,-0.746791
560.8100,-0.897052
561.0100,-1.049849
561.2100,-1.111104
561.4100,-1.075533
561.6100,-0.994041
561.8100,-0.923903
562.0100,-0.779750
562.2100,-0.545479
562.4100,-0.297300
562.6100,-0.022024
562.8100,0.260121
563.0100,0.512113
563.2100,0.758223
563.4100,1.010988
563.6100,1.191070
563.8100,1.367418
564.0100,1.462527
564.2100,1.584008
564.4100,1.556922
564.6100,1.501340
564.8100,1.458252
565.0100,1.427906
565.2100,1.374348
565.4100,1.385921
565.6100,1.410037
565.8100,1.503261
566.0100,1.577827
566.2100,1.710976
566.4100,1.874569
566.6100,2.072402
566.8100,2.283491
567.0100,2.427358
567.2100,2.519466
567.4100,2.439978
567.6100,2.316518
567.8100,2.052538
568.0100,1.743414
568.2100,1.376692
568.4100,1.064112
568.6100,0.788969
568.8100,0.500545
569.0100,0.187281
569.2100,-0.083604
569.4100,-0.386371
569.6100,-0.666659
569.8100,-0.956931
570.0100,-1.209972
570.2100,-1.501104
570.4100,-1.767616
570.6100,-1.977149
570.8100,-2.093257
571.0100,-2.137542
571.2100,-2.101257
571.4100,-1.905407
571.6100,-1.729110
571.8100,-1.495719
572.0100,-1.216951
572.2100,-0.978314
572.4100,-0.759865
572.6100,-0.513504
572.8100,-0.314649
573.0100,-0.072888
573.2100,0.136354
573.4100,0.461591
573.6100,0.674687
573.8100,1.024145
574.0100,1.314102
574.2100,1.645781
574.4100,1.992625
574.6100,2.299877
574.8100,2.535097
575.0100,2.687162
575.2100,2.682599
575.4100,2.636080
575.6100,2.515055
575.8100,2.464354
576.0100,2.429466
576.2100,2.468436
576.4100,2.605097
576.6100,2.794850
576.8100,3.005755
577.0100,3.168792
577.2100,3.198402
577.4100,3.099164
577.6100,2.912229
577.8100,2.581864
578.0100,2.317404
578.2100,2.112536
578.4100,1.837170
578.6100,1.748297
578.8100,1.702226
579.0100,1.626093
579.2100,1.710581
579.4100,1.618683
579.6100,1.703066
579.8100,1.683416
580.0100,1.607235
580.2100,1.471478
580.4100,1.320508
580.6100,1.091481
580.8100,0.892833
581.0100,0.607361
581.2100,0.376276
581.4100,0.163944
581.6100,-0.096403
581.8100,-0.272845
582.0100,-0.420513
582.2100,-0.570133
582.4100,-0.596753
582.6100,-0.643945
582.8100,-0.665132
583.0100,-0.575060
583.2100,-0.487906
583.4100,-0.349084
583.6100,-0.170754
583.8100,-0.004056
584.0100,0.221351
584.2100,0.380400
584.4100,0.597335
584.6100,0.742239
584.8100,0.899776
585.0100,0.980014
585.2100,1.054533
585.4100,1.081760
585.6100,1.126617
585.8100,1.120641
586.0100,1.115020
586.2100,1.060744
586.4100,1.000254
586.6100,0.954631
586.8100,0.937395
587.0100,0.909923
587.2100,0.932442
587.4100,0.928157
587.6100,0.912981
587.8100,0.951216
588.0100,1.042673
588.2100,1.086886
588.4100,1.154819
588.6100,1.271840
588.8100,1.333297
589.0100,1.423212
589.2100,1.489853
589.4100,1.498195
589.6100,1.546850
589.8100,1.441836
590.0100,1.331847
590.2100,1.151163
590.4100,0.959783
590.6100,0.693874
590.8100,0.430763
591.0100,0.130697
591.2100,-0.093818
591.4100,-0.357701
591.6100,-0.529017
591.8100,-0.696778
592.0100,-0.827724
592.2100,-0.858275
592.4100,-0.905284
592.6100,-0.866120
592.8100,-0.786449
593.0100,-0.659814
593.2100,-0.466505
593.4100,-0.264736
593.6100,-0.092430
593.8100,0.188524
594.0100,0.417935
594.2100,0.664891
594.4100,0.881257
594.6100,1.050724
594.8100,1.222162
595.0100,1.409482
595.2100,1.458735
595.4100,1.460819
595.6100,1.494160
595.8100,1.453446
596.0100,1.387181
596.2100,1.345423
596.4100,1.342284
596.6100,1.388554
596.8100,1.424320
597.0100,1.501227
597.2100,1.634809
597.4100,1.805757
597.6100,1.951596
597.8100,2.205685
598.0100,2.401799
598.2100,2.547338
598.4100,2.619642
598.6100,2.567046
598.8100,2.388753
599.0100,2.106711
599.2100,1.825677
599.4100,1.567391
599.6100,1.211496
599.8100,0.926740
600.0100,0.717257
600.2100,0.495290
600.4100,0.279434
600.6100,0.044270
600.8100,-0.112844
601.0100,-0.348582
601.2100,-0.561152
601.4100,-0.765565
601.6100,-0.982358
601.8100,-1.204524
602.0100,-1.452169
602.2100,-1.706746
602.4100,-1.905238
602.6100,-2.088252
602.8100,-2.157945
603.0100,-2.190043
603.2100,-2.078034
603.4100,-1.830462
603.6100,-1.614238
603.8100,-1.300772
604.0100,-0.991840
604.2100,-0.692004
604.4100,-0.384076
604.6100,-0.038826
604.8100,0.196353
605.0100,0.586649
605.2100,0.947740
605.4100,1.243596
605.6100,1.582373
605.8100,1.916158
606.0100,2.208636
606.2100,2.341176
606.4100,2.463125
606.6100,2.462011
606.8100,2.416852
607.0100,2.325781
607.2100,2.270645
607.4100,2.233387
607.6100,2.294848
607.8100,2.404421
608.0100,2.587710
608.2100,2.807468
608.4100,2.989200
608.6100,3.060845
608.8100,3.075226
609.0100,2.868973
609.2100,2.582177
609.4100,2.337977
609.6100,2.022953
609.8100,1.812913
610.0100,1.620540
610.2100,1.496666
610.4100,1.412654
610.6100,1.353810
610.8100,1.351038
611.0100,1.394103
611.2100,1.319254
611.4100,1.370481
611.6100,1.366437
611.8100,1.298858
612.0100,1.221782
612.2100,1.187060
612.4100,1.000467
612.6100,0.889433
612.8100,0.684500
613.0100,0.496980
613.2100,0.331757
613.4100,0.174882
613.6100,0.045301
613.8100,-0.085394
614.0100,-0.178848
614.2100,-0.235301
614.4100,-0.237330
614.6100,-0.242168
614.8100,-0.243017
615.0100,-0.173765
615.2100,-0.070336
615.4100,0.011695
615.6100,0.128513
615.8100,0.233300
616.0100,0.361503
616.2100,0.481521
616.4100,0.586057
616.6100,0.642308
616.8100,0.739653
617.0100,0.732197
617.2100,0.812662
617.4100,0.765700
617.6100,0.736239
617.8100,0.683440
618.0100,0.592951
618.2100,0.592754
618.4100,0.537830
618.6100,0.503324
618.8100,0.360174
619.0100,0.339455
619.2100,0.199781
619.4100,0.110249
619.6100,-0.078362
619.8100,-0.165385
620.0100,-0.334693
620.2100,-0.495039
620.4100,-0.709623
620.6100,-0.957838
620.8100,-1.156014
621.0100,-1.407367
621.2100,-1.645952
621.4100,-1.842607
621.6100,-1.989834
621.8100,-2.086853
622.0100,-2.108284
622.2100,-2.034703
622.4100,-1.860378
622.6100,-1.735005
622.8100,-1.614736
623.0100,-1.515954
623.2100,-1.430319
623.4100,-1.392056
623.6100,-1.399849
623.8100,-1.444940
624.0100,-1.458656
624.2100,-1.593303
624.4100,-1.718836
624.6100,-1.836424
624.8100,-1.900270
625.0100,-1.893471
625.2100,-1.840793
625.4100,-1.724536
625.6100,-1.503234
625.8100,-1.228829
626.0100,-0.917203
626.2100,-0.514180
626.4100,-0.165702
626.6100,0.243320
626.8100,0.535507
627.0100,0.882841
627.2100,1.203092
627.4100,1.430064
627.6100,1.591813
627.8100,1.711059
628.0100,1.768925
628.2100,1.748312
628.4100,1.670712
628.6100,1.601898
628.8100,1.508591
629.0100,1.414591
629.2100,1.350334
629.4100,1.314335
629.6100,1.330441
629.8100,1.368574
630.0100,1.410940
630.2100,1.502206
630.4100,1.585834
630.6100,1.665566
630.8100,1.759267
631.0100,1.842554
631.2100,1.826189
631.4100,1.767024
631.6100,1.579786
631.8100,1.373397
632.0100,1.110669
632.2100,0.801697
632.4100,0.453686
632.6100,0.145908
632.8100,-0.153835
633.0100,-0.463006
633.2100,-0.692853
633.4100,-0.903094
633.6100,-1.105970
633.8100,-1.171642
634.0100,-1.266074
634.2100,-1.246306
634.4100,-1.165448
634.6100,-1.038215
634.8100,-0.834981
635.0100,-0.628717
635.2100,-0.357352
635.4100,-0.122062
635.6100,0.145441
635.8100,0.407141
636.0100,0.662469
636.2100,0.962112
636.4100,1.202770
636.6100,1.462709
636.8100,1.620330
637.0100,1.773311
637.2100,1.812806
637.4100,1.819230
637.6100,1.774600
637.8100,1.726106
638.0100,1.693081
638.2100,1.681340
638.4100,1.670782
638.6100,1.765906
638.8100,1.934034
639.0100,2.059466
639.2100,2.279005
639.4100,2.511365
639.6100,2.713195
639.8100,2.905587
640.0100,2.902240
640.2100,2.794729
640.4100,2.610294
640.6100,2.355822
640.8100,2.016227
641.0100,1.811479
641.2100,1.603322
641.4100,1.446944
641.6100,1.341515
641.8100,1.263606
642.0100,1.260056
642.2100,1.229612
642.4100,1.229902
642.6100,1.261544
642.8100,1.266873
643.0100,1.259695
643.2100,1.239104
643.4100,1.223615
643.6100,1.125399
643.8100,1.011275
644.0100,0.869279
644.2100,0.735338
644.4100,0.568075
644.6100,0.437575
644.8100,0.294470
645.0100,0.116524
645.2100,0.045298
645.4100,-0.031262
645.6100,-0.104078
645.8100,-0.162350
646.0100,-0.126562
646.2100,-0.148090
646.4100,-0.117169
646.6100,-0.052253
646.8100,0.047081
647.0100,0.156121
647.2100,0.254573
647.4100,0.330488
647.6100,0.392426
647.8100,0.483396
648.0100,0.545512
648.2100,0.610893
648.4100,0.612914
648.6100,0.667011
648.8100,0.677617
649.0100,0.646610
649.2100,0.630126
649.4100,0.561725
649.6100,0.500292
649.8100,0.455552
650.0100,0.420515
650.2100,0.336937
650.4100,0.215005
650.6100,0.143131
650.8100,-0.006863
651.0100,-0.106243
651.2100,-0.281186
651.4100,-0.474096
651.6100,-0.643740
651.8100,-0.888223
652.0100,-1.118480
652.2100,-1.360289
652.4100,-1.547360
652.6100,-1.744687
652.8100,-1.885230
653.0100,-1.964684
653.2100,-1.928340
653.4100,-1.902355
653.6100,-1.801131
653.8100,-1.634269
654.0100,-1.504453
654.2100,-1.417146
654.4100,-1.377341
654.6100,-1.306326
654.8100,-1.268875
655.0100,-1.302273
655.2100,-1.325970
655.4100,-1.467277
655.6100,-1.531117
655.8100,-1.671779
656.0100,-1.740507
656.2100,-1.846996
656.4100,-1.850704
656.6100,-1.837180
656.8100,-1.722807
657.0100,-1.507811
657.2100,-1.223086
657.4100,-0.909973
657.6100,-0.515903
657.8100,-0.150571
658.0100,0.191415
658.2100,0.518513
658.4100,0.868477
658.6100,1.153972
658.8100,1.443475
659.0100,1.603487
659.2100,1.716760
659.4100,1.736504
659.6100,1.680415
659.8100,1.638240
660.0100,1.542501
660.2100,1.480385
660.4100,1.394811
660.6100,1.318153
660.8100,1.294664
661.0100,1.331590
661.2100,1.309215
661.4100,1.366409
661.6100,1.460711
661.8100,1.548393
662.0100,1.655168
662.2100,1.762834
662.4100,1.841595
662.6100,1.771946
662.8100,1.737929
663.0100,1.595781
663.2100,1.382622
663.4100,1.117890
663.6100,0.818643
663.8100,0.533032
664.0100,0.189105
664.2100,-0.110061
664.4100,-0.395569
664.6100,-0.654731
664.8100,-0.885221
665.0100,-1.040067
665.2100,-1.181659
665.4100,-1.235461
665.6100,-1.230685
665.8100,-1.176633
666.0100,-1.044206
666.2100,-0.874144
666.4100,-0.640129
666.6100,-0.423355
666.8100,-0.176902
667.0100,0.115563
667.2100,0.396162
667.4100,0.628056
667.6100,0.968902
667.8100,1.191208
668.0100,1.413047
668.2100,1.615481
668.4100,1.717799
668.6100,1.766150
668.8100,1.830010
669.0100,1.734933
669.2100,1.707458
669.4100,1.683612
669.6100,1.625520
669.8100,1.662231
670.0100,1.736930
670.2100,1.895530
670.4100,2.001982
670.6100,2.236073
670.8100,2.490076
671.0100,2.701666
671.2100,2.830524
671.4100,2.902122
671.6100,2.803588
671.8100,2.608209
672.0100,2.358287
672.2100,2.080386
672.4100,1.815945
672.6100,1.602816
672.8100,1.410044
673.0100,1.309273
673.2100,1.235887
673.4100,1.176229
673.6100,1.165351
673.8100,1.145549
674.0100,1.203177
674.2100,1.230035
674.4100,1.189444
674.6100,1.202572
674.8100,1.167375
675.0100,1.149752
675.2100,1.058929
675.4100,0.952209
675.6100,0.826019
675.8100,0.699044
676.0100,0.536693
676.2100,0.432043
676.4100,0.275019
676.6100,0.185103
676.8100,0.081102
677.0100,0.026426
677.2100,-0.045845
677.4100,-0.050731
677.6100,-0.091183
677.8100,-0.039911
678.0100,-0.016014
678.2100,0.049185
678.4100,0.115795
678.6100,0.209684
678.8100,0.230199
679.0100,0.354509
679.2100,0.389703
679.4100,0.505236
679.6100,0.490954
679.8100,0.545062
680.0100,0.551302
680.2100,0.621766
680.4100,0.553134
680.6100,0.557139
680.8100,0.507430
681.0100,0.433457
681.2100,0.402258
681.4100,0.350208
681.6100,0.249186
681.8100,0.174407
682.0100,0.036806
682.2100,-0.083360
682.4100,-0.236073
682.6100,-0.384926
682.8100,-0.535933
683.0100,-0.765723
683.2100,-0.981095
683.4100,-1.214135
683.6100,-1.425836
683.8100,-1.565867
684.0100,-1.758434
684.2100,-1.837244
684.4100,-1.838467
684.6100,-1.801767
684.8100,-1.664889
685.0100,-1.635511
685.2100,-1.459026
685.4100,-1.339229
685.6100,-1.283052
685.8100,-1.207112
686.0100,-1.148396
686.2100,-1.117334
686.4100,-1.190553
686.6100,-1.254113
686.8100,-1.278925
687.0100,-1.364071
687.2100,-1.509701
687.4100,-1.655786
687.6100,-1.674232
687.8100,-1.761032
688.0100,-1.730564
688.2100,-1.677021
688.4100,-1.529433
688.6100,-1.305769
688.8100,-0.985707
689.0100,-0.666009
689.2100,-0.394848
689.4100,-0.021010
689.6100,0.378008
689.8100,0.663259
690.0100,0.941801
690.2100,1.223850
690.4100,1.419526
690.6100,1.551047
690.8100,1.605523
691.0100,1.608103
691.2100,1.555382
691.4100,1.490071
691.6100,1.372382
691.8100,1.288581
692.0100,1.207993
692.2100,1.170409
692.4100,1.105595
692.6100,1.071290
692.8100,1.081062
693.0100,1.096052
693.2100,1.146220
693.4100,1.187385
693.6100,1.277597
693.8100,1.338376
694.0100,1.376522
694.2100,1.419315
694.4100,1.467034
694.6100,1.441248
694.8100,1.361931
695.0100,1.216188
695.2100,1.044022
695.4100,0.885029
695.6100,0.666099
695.8100,0.427718
696.0100,0.147661
696.2100,-0.032794
696.4100,-0.269876
696.6100,-0.427772
696.8100,-0.566703
697.0100,-0.687647
697.2100,-0.732966
697.4100,-0.763121
697.6100,-0.692663
697.8100,-0.618459
698.0100,-0.443055
698.2100,-0.287865
698.4100,-0.083817
698.6100,0.108544
698.8100,0.300447
699.0100,0.531145
699.2100,0.717749
699.4100,0.919533
699.6100,1.067051
699.8100,1.158871
700.0100,1.257319
700.2100,1.298893
700.4100,1.299485
700.6100,1.307551
700.8100,1.294838
701.0100,1.221840
701.2100,1.197675
701.4100,1.150164
701.6100,1.203805
701.8100,1.235023
702.0100,1.267739
702.2100,1.416057
702.4100,1.554509
702.6100,1.690440
702.8100,1.880746
703.0100,2.054530
703.2100,2.248780
703.4100,2.302263
703.6100,2.332894
703.8100,2.277024
704.0100,2.038048
704.2100,1.770725
704.4100,1.439529
704.6100,1.082905
704.8100,0.768866
705.0100,0.447688
705.2100,0.097565
705.4100,-0.190209
705.6100,-0.482782
705.8100,-0.793123
706.0100,-1.146068
706.2100,-1.418426
706.4100,-1.684351
706.6100,-1.831246
706.8100,-1.965725
707.0100,-1.998630
707.2100,-1.972980
707.4100,-1.843321
707.6100,-1.628107
707.8100,-1.406498
708.0100,-1.192756
708.2100,-0.939926
708.4100,-0.701405
708.6100,-0.485326
708.8100,-0.286940
709.0100,-0.080403
709.2100,0.194425
709.4100,0.456194
709.6100,0.721186
709.8100,1.013947
710.0100,1.325823
710.2100,1.683187
710.4100,1.990271
710.6100,2.279334
710.8100,2.471313
711.0100,2.594252
711.2100,2.625850
711.4100,2.545208
711.6100,2.454785
711.8100,2.406937
712.0100,2.426363
712.2100,2.470912
712.4100,2.639142
712.6100,2.809768
712.8100,3.024150
713.0100,3.171006
713.2100,3.241412
713.4100,3.191290
713.6100,2.958186
713.8100,2.694881
714.0100,2.425247
714.2100,2.186767
714.4100,2.022564
714.6100,1.934322
714.8100,1.906934
715.0100,1.904051
715.2100,1.923937
715.4100,1.928687
715.6100,1.888271
715.8100,1.822238
716.0100,1.667898
716.2100,1.503418
716.4100,1.188137
716.6100,0.940050
716.8100,0.691855
717.0100,0.337821
717.2100,0.034437
717.4100,-0.209918
717.6100,-0.421981
717.8100,-0.653242
718.0100,-0.796953
718.2100,-0.916005
718.4100,-0.978234
718.6100,-0.901877
718.8100,-0.899160
719.0100,-0.793854
719.2100,-0.629845
719.4100,-0.413132
719.6100,-0.186770
719.8100,0.062970
720.0100,0.299990
720.2100,0.515432
720.4100,0.788081
720.6100,0.980480
720.8100,1.155246
721.0100,1.262561
721.2100,1.364804
721.4100,1.400558
721.6100,1.415277
721.8100,1.361619
722.0100,1.353050
722.2100,1.315488
722.4100,1.262021
722.6100,1.262161
722.8100,1.273142
723.0100,1.353995
723.2100,1.364198
723.4100,1.520556
723.6100,1.638831
723.8100,1.831827
724.0100,2.033773
724.2100,2.162964
724.4100,2.285853
724.6100,2.290130
724.8100,2.266155
725.0100,2.064402
725.2100,1.806531
725.4100,1.444219
725.6100,1.111308
725.8100,0.811907
726.0100,0.447881
726.2100,0.115481
726.4100,-0.196633
726.6100,-0.546024
726.8100,-0.816432
727.0100,-1.130968
727.2100,-1.399678
727.4100,-1.662346
727.6100,-1.819372
727.8100,-1.945379
728.0100,-1.923859
728.2100,-1.844437
728.4100,-1.701178
728.6100,-1.512532
728.8100,-1.286801
729.0100,-1.119547
729.2100,-0.813907
729.4100,-0.602973
729.6100,-0.363399
729.8100,-0.135830
730.0100,0.085104
730.2100,0.358276
730.4100,0.656043
730.6100,0.965412
730.8100,1.238055
731.0100,1.557044
731.2100,1.922637
731.4100,2.161332
731.6100,2.439458
731.8100,2.526248
732.0100,2.537716
732.2100,2.529966
732.4100,2.465176
732.6100,2.335174
732.8100,2.375575
733.0100,2.390983
733.2100,2.556745
733.4100,2.716386
733.6100,2.920147
733.8100,3.160629
734.0100,3.271483
734.2100,3.256407
734.4100,3.077037
734.6100,2.804043
734.8100,2.518450
735.0100,2.281829
735.2100,2.117511
735.4100,2.006138
735.6100,1.977163
735.8100,1.935814
736.0100,2.014560
736.2100,2.027185
736.4100,2.059170
736.6100,1.943632
736.8100,1.768392
737.0100,1.570811
737.2100,1.263443
737.4100,0.970801
737.6100,0.626248
737.8100,0.373882
738.0100,0.051101
738.2100,-0.269529
738.4100,-0.504836
738.6100,-0.707021
738.8100,-0.895030
739.0100,-1.024361
739.2100,-1.116975
739.4100,-1.116928
739.6100,-1.043246
739.8100,-0.909075
740.0100,-0.776021
740.2100,-0.573971
740.4100,-0.291443
740.6100,-0.075804
740.8100,0.231736
741.0100,0.483966
741.2100,0.756950
741.4100,1.014592
741.6100,1.202074
741.8100,1.369272
742.0100,1.450187
742.2100,1.516961
742.4100,1.559282
742.6100,1.557798
742.8100,1.516249
743.0100,1.492331
743.2100,1.420394
743.4100,1.408006
743.6100,1.443989
743.8100,1.480452
744.0100,1.574720
744.2100,1.691050
744.4100,1.902932
744.6100,2.055209
744.8100,2.278061
745.0100,2.393027
745.2100,2.518994
745.4100,2.444779
745.6100,2.336402
745.8100,2.048006
746.0100,1.771270
746.2100,1.477976
746.4100,1.110972
746.6100,0.811547
746.8100,0.498085
747.0100,0.171477
747.2100,-0.058277
747.4100,-0.334640
747.6100,-0.645414
747.8100,-0.895439
748.0100,-1.208278
748.2100,-1.492490
748.4100,-1.731722
748.6100,-1.961129
748.8100,-2.047122
749.0100,-2.177001
749.2100,-2.084941
749.4100,-1.945066
749.6100,-1.805118
749.8100,-1.564547
750.0100,-1.269420
750.2100,-1.041423
750.4100,-0.782068
750.6100,-0.531868
750.8100,-0.330532
751.0100,-0.111285
751.2100,0.096083
751.4100,0.408709
751.6100,0.659083
751.8100,0.979260
752.0100,1.295448
752.2100,1.596903
752.4100,1.991876
752.6100,2.282980
752.8100,2.516775
753.0100,2.617929
753.2100,2.668887
753.4100,2.616639
753.6100,2.529214
753.8100,2.434123
754.0100,2.433605
754.2100,2.471187
754.4100,2.594318
754.6100,2.760553
754.8100,3.003271
755.0100,3.149475
755.2100,3.154961
755.4100,3.119384
755.6100,2.926592
755.8100,2.669768
756.0100,2.356294
756.2100,2.102956
756.4100,1.896658
756.6100,1.786599
756.8100,1.684328
757.0100,1.646841
757.2100,1.640985
757.4100,1.677919
757.6100,1.662350
757.8100,1.621912
758.0100,1.610508
758.2100,1.477928
758.4100,1.343003
758.6100,1.144493
758.8100,0.931735
759.0100,0.683085
759.2100,0.402706
759.4100,0.171706
759.6100,-0.071564
759.8100,-0.207307
760.0100,-0.394495
760.2100,-0.500126
760.4100,-0.616501
760.6100,-0.687730
760.8100,-0.606514
761.0100,-0.580188
761.2100,-0.482922
761.4100,-0.352404
761.6100,-0.180393
761.8100,-0.002573
762.0100,0.145914
762.2100,0.391643
762.4100,0.543913
762.6100,0.712803
762.8100,0.899417
763.0100,0.995337
763.2100,1.048209
763.4100,1.062065
763.6100,1.116089
763.8100,1.113053
764.0100,1.073168
764.2100,1.012884
764.4100,0.982112
764.6100,0.935616
764.8100,0.934409
765.0100,0.925514
765.2100,0.920272
765.4100,0.888848
765.6100,0.925730
765.8100,0.964350
766.0100,0.990384
766.2100,1.059691
766.4100,1.180646
766.6100,1.228691
766.8100,1.333858
767.0100,1.396137
767.2100,1.479419
767.4100,1.489351
767.6100,1.525037
767.8100,1.497455
768.0100,1.405227
768.2100,1.221560
768.4100,1.000076
768.6100,0.744093
768.8100,0.470272
769.0100,0.214314
769.2100,-0.027116
769.4100,-0.293662
769.6100,-0.470559
769.8100,-0.683763
770.0100,-0.830552
770.2100,-0.895874
770.4100,-0.935493
770.6100,-0.901816
770.8100,-0.772651
771.0100,-0.674414
771.2100,-0.503118
771.4100,-0.291254
771.6100,-0.073707
771.8100,0.121584
772.0100,0.395969
772.2100,0.614074
772.4100,0.833028
772.6100,1.047329
772.8100,1.183778
773.0100,1.329216
773.2100,1.429328
773.4100,1.484963
773.6100,1.468477
773.8100,1.450041
774.0100,1.436291
774.2100,1.411140
774.4100,1.378187
774.6100,1.391870
774.8100,1.393696
775.0100,1.468099
775.2100,1.593973
775.4100,1.736607
775.6100,1.924221
775.8100,2.181841
776.0100,2.355785
776.2100,2.508863
776.4100,2.620745
776.6100,2.615003
776.8100,2.429500
777.0100,2.209967
777.2100,1.881890
777.4100,1.570168
777.6100,1.263931
777.8100,0.992531
778.0100,0.772269
778.2100,0.472882
778.4100,0.304008
778.6100,0.036238
778.8100,-0.159365
779.0100,-0.350391
779.2100,-0.572853
779.4100,-0.807900
779.6100,-1.086160
779.8100,-1.295994
780.0100,-1.576778
780.2100,-1.746725
780.4100,-2.008652
780.6100,-2.142880
780.8100,-2.221279
781.0100,-2.156416
781.2100,-2.024359
781.4100,-1.756632
781.6100,-1.513168
781.8100,-1.206964
782.0100,-0.936292
782.2100,-0.638371
782.4100,-0.310379
782.6100,-0.061953
782.8100,0.220968
783.0100,0.575140
783.2100,0.867956
783.4100,1.217940
783.6100,1.585045
783.8100,1.877136
784.0100,2.196445
784.2100,2.377994
784.4100,2.537857
784.6100,2.553628
784.8100,2.464109
785.0100,2.384558
785.2100,2.300367
785.4100,2.296664
785.6100,2.359787
785.8100,2.426304
786.0100,2.653855
786.2100,2.818351
786.4100,3.010725
786.6100,3.085677
786.8100,3.122981
787.0100,2.908894
787.2100,2.650127
787.4100,2.339452
787.6100,2.100442
787.8100,1.809543
788.0100,1.680241
788.2100,1.606663
788.4100,1.485811
788.6100,1.462603
788.8100,1.471019
789.0100,1.450304
789.2100,1.475204
789.4100,1.487260
789.6100,1.437673
789.8100,1.370290
790.0100,1.245021
790.2100,1.110068
790.4100,0.927098
790.6100,0.758373
790.8100,0.539877
791.0100,0.320121
791.2100,0.088425
791.4100,-0.016059
791.6100,-0.156613
791.8100,-0.300412
792.0100,-0.398108
792.2100,-0.420726
792.4100,-0.382158
792.6100,-0.388580
792.8100,-0.310072
793.0100,-0.201323
793.2100,-0.063114
793.4100,0.046530
793.6100,0.188136
793.8100,0.323592
794.0100,0.505079
794.2100,0.618555
794.4100,0.701088
794.6100,0.757677
794.8100,0.827125
795.0100,0.886730
795.2100,0.870048
795.4100,0.891890
795.6100,0.855480
795.8100,0.816930
796.0100,0.779211
796.2100,0.726268
796.4100,0.646337
796.6100,0.601834
796.8100,0.597981
797.0100,0.467805
797.2100,0.419626
797.4100,0.382839
797.6100,0.284604
797.8100,0.189654
798.0100,0.087410
798.2100,0.020139
798.4100,-0.089196
798.6100,-0.217754
798.8100,-0.400529
799.0100,-0.559108
799.2100,-0.803500
799.4100,-1.008060
799.6100,-1.277177
799.8100,-1.529335
